OID_,CID,L5_20001227_NIR,L5_20010128_NIR,L5_20010418_NIR,L5_20021201_NIR,L5_20030219_NIR,L5_20031220_NIR,L5_20040410_NIR,L5_20041222_NIR,L5_20050312_NIR,L5_20051123_NIR,L5_20060227_NIR,L5_20070129_NIR,L5_20080421_NIR,L5_20081030_NIR,L5_20090118_NIR,L5_20090307_NIR,L5_20101207_NIR,L5_20101223_NIR,L5_20110108_NIR,L5_20110313_NIR,L5_20110430_NIR
464,1,0.224545000000000,0.217120000000000,0.228450000000000,0.220090000000000,0.221135000000000,0.200757500000000,0.234830000000000,0.210575000000000,0.200207500000000,0.201775000000000,0.211812500000000,0.155685000000000,0.247342500000000,0.234362500000000,0.221437500000000,0.228285000000000,0.227405000000000,0.240935000000000,0.239917500000000,0.221162500000000,0.252897500000000
465,1,0.232025000000000,0.228670000000000,0.252650000000000,0.225617500000000,0.235820000000000,0.222400000000000,0.235765000000000,0.233235000000000,0.219457500000000,0.212170000000000,0.208237500000000,0.216267500000000,0.227047500000000,0.221932500000000,0.221437500000000,0.224297500000000,0.222757500000000,0.235737500000000,0.224600000000000,0.218962500000000,0.220750000000000
466,1,0.231695000000000,0.233867500000000,0.249625000000000,0.235930000000000,0.235737500000000,0.222262500000000,0.249322500000000,0.238652500000000,0.227075000000000,0.217037500000000,0.212252500000000,0.211565000000000,0.234362500000000,0.230402500000000,0.226772500000000,0.224380000000000,0.227735000000000,0.235737500000000,0.224407500000000,0.214755000000000,0.227350000000000
467,1,0.232052500000000,0.228257500000000,0.217835000000000,0.209997500000000,0.221465000000000,0.206202500000000,0.219540000000000,0.204965000000000,0.188795000000000,0.192205000000000,0.196192500000000,0.206890000000000,0.219925000000000,0.213022500000000,0.216597500000000,0.216597500000000,0.177712500000000,0.197897500000000,0.176997500000000,0.183900000000000,0.191765000000000
468,1,0.183102500000000,0.185385000000000,0.198035000000000,0.189015000000000,0.183515000000000,0.189922500000000,0.203975000000000,0.204827500000000,0.184807500000000,0.187200000000000,0.171387500000000,0.174110000000000,0.196000000000000,0.191242500000000,0.183955000000000,0.199685000000000,0.177465000000000,0.189812500000000,0.182030000000000,0.191270000000000,0.194597500000000
469,1,0.244180000000000,0.239065000000000,0.238872500000000,0.241265000000000,0.217257500000000,0.233207500000000,0.246490000000000,0.244372500000000,0.227130000000000,0.236342500000000,0.228807500000000,0.207385000000000,0.230787500000000,0.221685000000000,0.232877500000000,0.224765000000000,0.217890000000000,0.220062500000000,0.203590000000000,0.219045000000000,0.230265000000000
470,1,0.171910000000000,0.169655000000000,0.249295000000000,0.168747500000000,0.169517500000000,0.142182500000000,0.246792500000000,0.188382500000000,0.169737500000000,0.207165000000000,0.159535000000000,0.188410000000000,0.251027500000000,0.243437500000000,0.205625000000000,0.207990000000000,0.212747500000000,0.219182500000000,0.208677500000000,0.210712500000000,0.272587500000000
471,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
472,1,0.207522500000000,0.206917500000000,0.280672500000000,0.184120000000000,0.212005000000000,0.184917500000000,0.234445000000000,0.193800000000000,0.200345000000000,0.197430000000000,0.200152500000000,0.179032500000000,0.251522500000000,0.221657500000000,0.200070000000000,0.216625000000000,0.192727500000000,0.186402500000000,0.187585000000000,0.207110000000000,0.286007500000000
473,1,0.196330000000000,0.191022500000000,0.215112500000000,0.179170000000000,0.183872500000000,0.179775000000000,0.208705000000000,0.182745000000000,0.185082500000000,0.187585000000000,0.188025000000000,0.174770000000000,0.214067500000000,0.200125000000000,0.184532500000000,0.200207500000000,0.192865000000000,0.203452500000000,0.187750000000000,0.176447500000000,0.207907500000000
474,1,0.238157500000000,0.233730000000000,0.235325000000000,0.225645000000000,0.231942500000000,0.227735000000000,0.238817500000000,0.227570000000000,0.211785000000000,0.226470000000000,0.212582500000000,0.207165000000000,0.220420000000000,0.213160000000000,0.216460000000000,0.216570000000000,0.207797500000000,0.225452500000000,0.208732500000000,0.214590000000000,0.230512500000000
475,1,0.160305000000000,0.159012500000000,0.178235000000000,0.199740000000000,0.155217500000000,0.152880000000000,0.189730000000000,0.171470000000000,0.150542500000000,0.182497500000000,0.135115000000000,0.174632500000000,0.234335000000000,0.209090000000000,0.190060000000000,0.200510000000000,0.187722500000000,0.192672500000000,0.198172500000000,0.188052500000000,0.311967500000000
476,1,0.231887500000000,0.228752500000000,0.218852500000000,0.215305000000000,0.221685000000000,0.201005000000000,0.227790000000000,0.210740000000000,0.204167500000000,0.197512500000000,0.195972500000000,0.197622500000000,0.223802500000000,0.204635000000000,0.194735000000000,0.212060000000000,0.192837500000000,0.197402500000000,0.187667500000000,0.199575000000000,0.223775000000000
477,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
478,1,0.219567500000000,0.212830000000000,0.242997500000000,0.215332500000000,0.212087500000000,0.217147500000000,0.240055000000000,0.227542500000000,0.208045000000000,0.222070000000000,0.212417500000000,0.211647500000000,0.234610000000000,0.221960000000000,0.216212500000000,0.220227500000000,0.217862500000000,0.230127500000000,0.219347500000000,0.215635000000000,0.244455000000000
479,1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
480,1,0.244097500000000,0.233922500000000,0.225755000000000,0.168885000000000,0.164760000000000,0.153127500000000,0.193855000000000,0.205432500000000,0.200455000000000,0.222125000000000,0.220420000000000,0.193332500000000,0.216900000000000,0.221960000000000,0.221850000000000,0.228697500000000,0.212912500000000,0.225232500000000,0.219375000000000,0.215305000000000,0.223830000000000
481,1,0.164980000000000,0.185192500000000,0.221767500000000,0.168280000000000,0.192755000000000,0.173862500000000,0.230430000000000,0.182250000000000,0.203837500000000,0.187255000000000,0.199712500000000,0.169435000000000,0.244070000000000,0.204222500000000,0.194432500000000,0.207660000000000,0.177410000000000,0.194817500000000,0.192480000000000,0.206697500000000,0.243300000000000
482,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
483,1,0.212087500000000,0.190445000000000,0.302947500000000,0.209585000000000,0.187832500000000,0.189922500000000,0.287162500000000,0.193497500000000,0.184807500000000,0.177107500000000,0.163055000000000,0.164815000000000,0.264475000000000,0.191160000000000,0.173202500000000,0.195422500000000,0.192342500000000,0.189565000000000,0.171442500000000,0.194927500000000,0.288647500000000
484,1,0.248222500000000,0.238322500000000,0.232107500000000,0.266565000000000,0.230540000000000,0.237965000000000,0.246462500000000,0.238460000000000,0.211675000000000,0.226057500000000,0.223995000000000,0.141770000000000,0.219980000000000,0.225700000000000,0.221355000000000,0.220007500000000,0.217395000000000,0.240852500000000,0.229357500000000,0.225177500000000,0.262770000000000
485,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
486,1,0.135995000000000,0.142732500000000,0.204800000000000,0.127250000000000,0.112427500000000,0.104782500000000,0.170782500000000,0.126562500000000,0.127607500000000,0.138745000000000,0.130990000000000,0.137205000000000,0.196495000000000,0.148452500000000,0.130605000000000,0.142567500000000,0.147847500000000,0.169875000000000,0.161322500000000,0.153402500000000,0.207687500000000
487,1,0.237992500000000,0.217835000000000,0.225287500000000,0.215305000000000,0.207357500000000,0.206312500000000,0.228037500000000,0.222015000000000,0.196550000000000,0.212115000000000,0.200097500000000,0.207000000000000,0.230402500000000,0.221932500000000,0.216157500000000,0.212087500000000,0.212802500000000,0.224710000000000,0.214067500000000,0.211097500000000,0.240000000000000
488,1,0.243685000000000,0.238955000000000,0.231887500000000,0.251412500000000,0.230897500000000,0.227652500000000,0.227900000000000,0.233152500000000,0.207962500000000,0.216927500000000,0.204140000000000,0.225507500000000,0.240687500000000,0.234830000000000,0.232327500000000,0.232410000000000,0.197787500000000,0.219210000000000,0.213930000000000,0.210822500000000,0.230347500000000
489,1,0.218797500000000,0.222400000000000,0.242612500000000,0.230512500000000,0.230952500000000,0.216790000000000,0.222537500000000,0.227432500000000,0.215497500000000,0.211675000000000,0.207962500000000,0.197540000000000,0.216625000000000,0.212967500000000,0.210795000000000,0.211840000000000,0.212527500000000,0.229880000000000,0.213737500000000,0.210382500000000,0.214040000000000
490,1,0.154117500000000,0.148260000000000,0.205762500000000,0.179252500000000,0.202820000000000,0.169022500000000,0.217010000000000,0.194212500000000,0.204222500000000,0.172982500000000,0.188300000000000,0.183817500000000,0.228312500000000,0.222180000000000,0.189757500000000,0.203947500000000,0.187805000000000,0.191820000000000,0.193057500000000,0.214755000000000,0.244455000000000
491,1,0.177905000000000,0.142650000000000,0.222867500000000,0.235655000000000,0.244950000000000,0.206147500000000,0.249927500000000,0.182442500000000,0.173532500000000,0.230622500000000,0.236122500000000,0.169682500000000,0.220640000000000,0.225727500000000,0.242805000000000,0.228367500000000,0.152715000000000,0.175265000000000,0.155905000000000,0.198915000000000,0.227102500000000
492,1,0.231062500000000,0.212225000000000,0.249212500000000,0.220420000000000,0.202655000000000,0.200867500000000,0.268710000000000,0.182580000000000,0.169710000000000,0.192067500000000,0.175567500000000,0.174357500000000,0.237690000000000,0.221465000000000,0.194817500000000,0.203892500000000,0.217670000000000,0.224572500000000,0.213820000000000,0.214095000000000,0.253090000000000
493,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
494,1,0.160222500000000,0.148122500000000,0.194955000000000,0.132502500000000,0.141027500000000,0.131567500000000,0.193635000000000,0.137837500000000,0.150625000000000,0.153347500000000,0.155465000000000,0.142045000000000,0.200042500000000,0.169957500000000,0.157637500000000,0.192150000000000,0.167867500000000,0.181370000000000,0.177190000000000,0.195670000000000,0.237195000000000
495,1,0.183240000000000,0.190610000000000,0.219017500000000,0.220227500000000,0.207247500000000,0.227460000000000,0.227295000000000,0.249680000000000,0.207880000000000,0.216597500000000,0.199767500000000,0.192892500000000,0.216955000000000,0.217312500000000,0.216377500000000,0.224187500000000,0.222455000000000,0.235352500000000,0.224215000000000,0.221822500000000,0.243162500000000
496,1,0.250257500000000,0.244290000000000,0.224435000000000,0.225507500000000,0.226250000000000,0.227597500000000,0.227212500000000,0.221877500000000,0.192617500000000,0.236260000000000,0.220557500000000,0.216267500000000,0.226855000000000,0.221630000000000,0.232492500000000,0.224792500000000,0.192727500000000,0.197760000000000,0.177052500000000,0.184010000000000,0.195120000000000
497,1,0.183845000000000,0.169352500000000,0.188300000000000,0.142952500000000,0.107752500000000,0.158490000000000,0.193332500000000,0.149250000000000,0.127662500000000,0.153540000000000,0.122877500000000,0.170425000000000,0.196522500000000,0.161570000000000,0.163220000000000,0.179940000000000,0.182992500000000,0.198035000000000,0.177382500000000,0.184120000000000,0.266042500000000
498,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
499,1,0.236260000000000,0.233042500000000,0.245582500000000,0.230430000000000,0.207082500000000,0.227377500000000,0.245802500000000,0.238405000000000,0.223115000000000,0.216240000000000,0.207797500000000,0.206752500000000,0.223445000000000,0.217175000000000,0.210767500000000,0.224242500000000,0.202517500000000,0.219100000000000,0.213682500000000,0.213710000000000,0.217450000000000
500,1,0.248360000000000,0.248910000000000,0.259855000000000,0.240825000000000,0.231007500000000,0.227377500000000,0.241815000000000,0.238570000000000,0.215497500000000,0.226222500000000,0.216075000000000,0.206807500000000,0.227130000000000,0.217230000000000,0.216020000000000,0.219952500000000,0.207522500000000,0.218962500000000,0.213765000000000,0.210355000000000,0.230265000000000
501,1,0.214095000000000,0.201637500000000,0.227982500000000,0.209997500000000,0.212005000000000,0.211537500000000,0.238542500000000,0.216212500000000,0.211730000000000,0.211757500000000,0.204305000000000,0.202270000000000,0.223445000000000,0.208650000000000,0.195092500000000,0.212335000000000,0.197650000000000,0.208815000000000,0.203315000000000,0.203122500000000,0.266647500000000
502,1,0.219870000000000,0.201500000000000,0.215030000000000,0.184202500000000,0.202627500000000,0.206230000000000,0.223940000000000,0.210657500000000,0.188795000000000,0.202215000000000,0.175815000000000,0.188520000000000,0.224022500000000,0.204552500000000,0.205790000000000,0.192150000000000,0.127800000000000,0.148067500000000,0.129670000000000,0.168775000000000,0.220970000000000
503,1,0.201527500000000,0.196467500000000,0.229247500000000,0.189400000000000,0.183872500000000,0.190197500000000,0.208072500000000,0.205185000000000,0.200290000000000,0.202215000000000,0.196082500000000,0.197650000000000,0.203315000000000,0.213215000000000,0.210850000000000,0.224160000000000,0.202655000000000,0.218990000000000,0.213875000000000,0.214452500000000,0.217560000000000
504,1,0.218495000000000,0.206587500000000,0.232080000000000,0.204662500000000,0.183487500000000,0.200812500000000,0.189400000000000,0.210437500000000,0.165832500000000,0.192067500000000,0.167372500000000,0.202132500000000,0.206615000000000,0.212857500000000,0.210795000000000,0.207962500000000,0.197595000000000,0.246572500000000,0.218990000000000,0.213875000000000,0.214342500000000
505,1,0.260982500000000,0.254657500000000,0.290352500000000,0.230567500000000,0.230842500000000,0.222262500000000,0.253392500000000,0.216212500000000,0.215662500000000,0.250972500000000,0.224517500000000,0.234665000000000,0.265217500000000,0.260322500000000,0.269260000000000,0.261780000000000,0.247507500000000,0.246655000000000,0.255840000000000,0.252980000000000,0.315130000000000
506,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
507,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
508,1,0.241787500000000,0.233290000000000,0.234747500000000,0.225040000000000,0.249487500000000,0.189867500000000,0.241622500000000,0.193525000000000,0.196247500000000,0.196935000000000,0.179445000000000,0.183322500000000,0.216432500000000,0.217120000000000,0.215910000000000,0.220007500000000,0.217230000000000,0.221520000000000,0.208237500000000,0.198860000000000,0.210850000000000
509,1,0.243080000000000,0.227927500000000,0.232355000000000,0.225507500000000,0.212087500000000,0.222262500000000,0.238900000000000,0.210575000000000,0.196467500000000,0.216570000000000,0.208237500000000,0.211785000000000,0.234335000000000,0.225892500000000,0.216487500000000,0.216047500000000,0.222675000000000,0.231200000000000,0.219210000000000,0.226002500000000,0.244070000000000
510,1,0.255647500000000,0.243685000000000,0.344142500000000,0.256527500000000,0.236012500000000,0.248910000000000,0.306825000000000,0.260845000000000,0.230815000000000,0.245802500000000,0.225122500000000,0.197787500000000,0.319942500000000,0.243272500000000,0.232685000000000,0.245445000000000,0.212775000000000,0.242915000000000,0.213875000000000,0.256555000000000,0.369855000000000
511,1,0.218192500000000,0.217092500000000,0.211647500000000,0.204607500000000,0.207220000000000,0.211262500000000,0.219540000000000,0.216020000000000,0.200207500000000,0.201802500000000,0.195670000000000,0.188217500000000,0.217010000000000,0.208622500000000,0.205487500000000,0.208127500000000,0.177492500000000,0.136627500000000,0.176805000000000,0.180270000000000,0.198117500000000
512,1,0.235490000000000,0.232987500000000,0.245335000000000,0.225067500000000,0.211647500000000,0.227157500000000,0.219512500000000,0.243795000000000,0.215332500000000,0.230815000000000,0.211702500000000,0.211152500000000,0.223610000000000,0.221300000000000,0.221107500000000,0.232217500000000,0.207275000000000,0.221355000000000,0.213435000000000,0.202792500000000,0.223637500000000
513,1,0.201087500000000,0.201225000000000,0.238790000000000,0.178895000000000,0.188272500000000,0.195505000000000,0.246160000000000,0.199327500000000,0.204112500000000,0.197017500000000,0.208292500000000,0.192892500000000,0.224077500000000,0.200015000000000,0.200097500000000,0.220365000000000,0.172680000000000,0.197375000000000,0.176970000000000,0.195147500000000,0.237250000000000
514,1,0.190225000000000,0.180407500000000,0.228862500000000,0.194625000000000,0.179032500000000,0.195780000000000,0.238790000000000,0.210987500000000,0.200345000000000,0.212252500000000,0.204387500000000,0.188520000000000,0.210107500000000,0.200152500000000,0.200400000000000,0.204332500000000,0.202820000000000,0.219677500000000,0.208732500000000,0.214755000000000,0.249707500000000
515,1,0.177767500000000,0.190912500000000,0.263595000000000,0.199685000000000,0.216955000000000,0.163577500000000,0.267555000000000,0.199685000000000,0.227075000000000,0.187310000000000,0.211730000000000,0.192920000000000,0.287822500000000,0.222290000000000,0.194955000000000,0.219622500000000,0.152770000000000,0.153292500000000,0.156070000000000,0.221685000000000,0.253365000000000
516,1,0.214012500000000,0.212692500000000,0.286337500000000,0.199795000000000,0.174275000000000,0.211702500000000,0.247205000000000,0.222097500000000,0.200372500000000,0.260845000000000,0.216625000000000,0.230155000000000,0.325937500000000,0.230760000000000,0.221712500000000,0.236535000000000,0.227790000000000,0.240962500000000,0.229797500000000,0.241870000000000,0.321482500000000
517,1,0.177822500000000,0.185522500000000,0.219347500000000,0.209915000000000,0.188300000000000,0.211537500000000,0.231227500000000,0.227185000000000,0.215552500000000,0.220970000000000,0.207632500000000,0.197512500000000,0.217257500000000,0.208540000000000,0.210877500000000,0.224297500000000,0.207605000000000,0.224517500000000,0.213737500000000,0.214067500000000,0.220557500000000
518,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
519,1,0.213792500000000,0.212582500000000,0.253035000000000,0.230705000000000,0.226332500000000,0.227652500000000,0.230952500000000,0.238652500000000,0.211785000000000,0.226800000000000,0.208182500000000,0.225480000000000,0.234527500000000,0.226112500000000,0.232052500000000,0.228505000000000,0.237662500000000,0.241265000000000,0.234912500000000,0.226222500000000,0.230677500000000
520,1,0.182882500000000,0.179500000000000,0.259965000000000,0.250890000000000,0.212087500000000,0.221987500000000,0.283477500000000,0.243987500000000,0.211675000000000,0.240825000000000,0.224105000000000,0.193415000000000,0.268462500000000,0.239010000000000,0.210877500000000,0.216075000000000,0.242200000000000,0.229770000000000,0.218852500000000,0.218962500000000,0.276272500000000
521,1,0.218605000000000,0.222455000000000,0.242447500000000,0.240742500000000,0.221382500000000,0.232712500000000,0.242557500000000,0.232932500000000,0.204057500000000,0.226332500000000,0.199850000000000,0.202160000000000,0.230485000000000,0.217120000000000,0.226965000000000,0.215882500000000,0.217477500000000,0.224380000000000,0.213682500000000,0.217890000000000,0.249762500000000
522,1,0.194982500000000,0.185137500000000,0.198365000000000,0.209805000000000,0.164650000000000,0.211317500000000,0.238570000000000,0.216047500000000,0.204002500000000,0.226112500000000,0.203837500000000,0.183597500000000,0.217037500000000,0.208512500000000,0.205405000000000,0.207990000000000,0.212472500000000,0.218852500000000,0.213655000000000,0.214012500000000,0.227047500000000
523,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
524,1,0.218000000000000,0.195917500000000,0.231722500000000,0.188960000000000,0.183377500000000,0.163220000000000,0.211702500000000,0.182332500000000,0.188630000000000,0.167757500000000,0.171305000000000,0.150872500000000,0.206505000000000,0.169765000000000,0.183762500000000,0.187530000000000,0.162450000000000,0.168170000000000,0.160937500000000,0.179995000000000,0.191407500000000
525,1,0.223665000000000,0.206422500000000,0.285705000000000,0.219842500000000,0.202160000000000,0.195175000000000,0.267857500000000,0.238102500000000,0.211482500000000,0.245500000000000,0.195615000000000,0.183322500000000,0.288262500000000,0.212775000000000,0.194405000000000,0.215772500000000,0.187365000000000,0.189455000000000,0.192480000000000,0.210410000000000,0.285127500000000
526,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
527,1,0.226580000000000,0.212335000000000,0.208485000000000,0.204965000000000,0.197925000000000,0.206477500000000,0.212335000000000,0.210740000000000,0.188850000000000,0.197320000000000,0.204360000000000,0.193415000000000,0.220722500000000,0.213132500000000,0.216790000000000,0.212555000000000,0.147930000000000,0.153705000000000,0.171965000000000,0.153457500000000,0.181892500000000
528,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
529,1,0.208155000000000,0.201775000000000,0.235710000000000,0.210135000000000,0.198062500000000,0.217147500000000,0.254272500000000,0.210960000000000,0.196550000000000,0.212170000000000,0.208375000000000,0.188520000000000,0.199960000000000,0.200152500000000,0.200427500000000,0.212472500000000,0.212857500000000,0.225177500000000,0.219320000000000,0.226305000000000,0.252870000000000
530,1,0.226057500000000,0.211977500000000,0.326735000000000,0.230677500000000,0.198145000000000,0.206340000000000,0.314525000000000,0.221850000000000,0.223252500000000,0.216845000000000,0.204525000000000,0.221272500000000,0.319640000000000,0.187282500000000,0.173340000000000,0.212582500000000,0.182910000000000,0.186897500000000,0.171882500000000,0.237085000000000,0.298795000000000
531,1,0.208182500000000,0.196440000000000,0.239257500000000,0.205020000000000,0.207412500000000,0.201197500000000,0.239285000000000,0.222207500000000,0.219512500000000,0.192727500000000,0.196055000000000,0.193250000000000,0.220502500000000,0.204552500000000,0.200427500000000,0.212362500000000,0.197870000000000,0.214150000000000,0.208787500000000,0.218962500000000,0.243190000000000
532,1,0.213765000000000,0.196165000000000,0.239615000000000,0.189345000000000,0.197842500000000,0.190197500000000,0.242530000000000,0.188162500000000,0.185055000000000,0.216542500000000,0.196165000000000,0.188272500000000,0.224297500000000,0.204442500000000,0.216185000000000,0.208265000000000,0.202710000000000,0.202765000000000,0.198062500000000,0.214452500000000,0.259717500000000
533,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
534,1,0.250202500000000,0.239120000000000,0.221877500000000,0.225727500000000,0.222180000000000,0.227790000000000,0.216350000000000,0.216460000000000,0.188877500000000,0.226607500000000,0.216432500000000,0.216460000000000,0.227240000000000,0.226002500000000,0.227212500000000,0.224710000000000,0.217835000000000,0.252980000000000,0.219320000000000,0.218522500000000,0.227185000000000
535,1,0.213902500000000,0.207247500000000,0.242447500000000,0.199822500000000,0.207412500000000,0.195670000000000,0.242970000000000,0.222097500000000,0.219512500000000,0.207440000000000,0.204552500000000,0.179115000000000,0.248002500000000,0.222427500000000,0.216680000000000,0.237222500000000,0.207797500000000,0.224655000000000,0.219292500000000,0.222015000000000,0.269370000000000
536,1,0.212115000000000,0.211702500000000,0.248800000000000,0.230210000000000,0.202077500000000,0.216515000000000,0.227267500000000,0.238240000000000,0.215332500000000,0.230320000000000,0.207550000000000,0.206505000000000,0.227102500000000,0.216900000000000,0.221135000000000,0.215690000000000,0.217285000000000,0.221355000000000,0.218742500000000,0.213957500000000,0.233565000000000
537,1,0.154090000000000,0.164237500000000,0.255125000000000,0.158325000000000,0.141000000000000,0.131567500000000,0.170782500000000,0.137865000000000,0.135252500000000,0.158297500000000,0.131045000000000,0.141907500000000,0.216652500000000,0.187172500000000,0.157472500000000,0.163275000000000,0.147820000000000,0.170095000000000,0.150790000000000,0.145785000000000,0.282927500000000
538,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
539,1,0.184340000000000,0.174990000000000,0.198310000000000,0.184367500000000,0.169627500000000,0.163770000000000,0.208677500000000,0.171607500000000,0.181232500000000,0.192480000000000,0.179995000000000,0.170122500000000,0.213875000000000,0.204442500000000,0.206147500000000,0.200262500000000,0.207907500000000,0.214562500000000,0.203617500000000,0.195752500000000,0.227047500000000
540,1,0.214287500000000,0.196220000000000,0.218770000000000,0.204965000000000,0.207687500000000,0.206477500000000,0.235242500000000,0.210740000000000,0.196522500000000,0.207000000000000,0.208100000000000,0.202682500000000,0.237525000000000,0.221740000000000,0.216625000000000,0.220915000000000,0.217835000000000,0.225617500000000,0.214012500000000,0.218412500000000,0.240467500000000
541,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
542,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
543,1,0.196467500000000,0.191022500000000,0.198282500000000,0.199850000000000,0.174247500000000,0.190417500000000,0.208760000000000,0.221905000000000,0.196522500000000,0.207055000000000,0.204277500000000,0.188712500000000,0.217395000000000,0.217395000000000,0.216680000000000,0.216680000000000,0.222785000000000,0.247562500000000,0.219320000000000,0.199355000000000,0.211235000000000
544,1,0.202270000000000,0.196302500000000,0.235847500000000,0.179115000000000,0.179197500000000,0.185110000000000,0.223885000000000,0.193965000000000,0.181205000000000,0.187475000000000,0.179802500000000,0.174715000000000,0.230952500000000,0.204525000000000,0.189702500000000,0.192260000000000,0.157940000000000,0.164897500000000,0.156152500000000,0.149662500000000,0.188575000000000
545,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
546,1,0.219677500000000,0.218192500000000,0.232162500000000,0.220475000000000,0.212280000000000,0.216982500000000,0.216212500000000,0.233510000000000,0.219457500000000,0.133822500000000,0.114682500000000,0.174522500000000,0.231255000000000,0.230650000000000,0.226992500000000,0.220310000000000,0.217725000000000,0.224435000000000,0.230045000000000,0.222015000000000,0.237030000000000
547,1,0.224600000000000,0.222345000000000,0.232355000000000,0.225260000000000,0.207302500000000,0.227377500000000,0.227350000000000,0.232960000000000,0.215497500000000,0.221272500000000,0.207852500000000,0.202160000000000,0.217147500000000,0.212830000000000,0.221382500000000,0.215965000000000,0.227405000000000,0.235242500000000,0.229412500000000,0.214067500000000,0.227047500000000
548,1,0.303030000000000,0.297805000000000,0.312765000000000,0.204855000000000,0.183680000000000,0.211675000000000,0.253970000000000,0.216322500000000,0.227075000000000,0.202380000000000,0.196027500000000,0.183707500000000,0.254905000000000,0.200455000000000,0.199932500000000,0.220392500000000,0.187805000000000,0.175457500000000,0.182387500000000,0.199520000000000,0.233702500000000
549,1,0.190170000000000,0.190912500000000,0.201637500000000,0.189455000000000,0.198117500000000,0.201032500000000,0.257655000000000,0.221905000000000,0.219430000000000,0.211895000000000,0.216570000000000,0.193222500000000,0.244345000000000,0.217312500000000,0.216542500000000,0.229000000000000,0.212802500000000,0.220007500000000,0.213957500000000,0.222290000000000,0.292030000000000
550,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
551,1,0.196165000000000,0.191077500000000,0.211565000000000,0.179087500000000,0.160002500000000,0.185055000000000,0.227185000000000,0.182882500000000,0.162092500000000,0.182855000000000,0.167757500000000,0.169875000000000,0.209970000000000,0.182855000000000,0.184285000000000,0.192177500000000,0.172900000000000,0.192232500000000,0.171855000000000,0.180215000000000,0.214342500000000
552,1,0.196082500000000,0.201747500000000,0.218935000000000,0.153237500000000,0.160002500000000,0.158352500000000,0.212252500000000,0.177217500000000,0.185082500000000,0.187860000000000,0.188025000000000,0.179115000000000,0.220557500000000,0.196055000000000,0.189427500000000,0.204140000000000,0.187860000000000,0.197512500000000,0.192947500000000,0.207577500000000,0.239917500000000
553,1,0.178097500000000,0.164210000000000,0.235297500000000,0.158325000000000,0.174275000000000,0.163632500000000,0.219705000000000,0.171497500000000,0.158215000000000,0.168005000000000,0.155547500000000,0.155932500000000,0.217010000000000,0.204360000000000,0.173560000000000,0.196247500000000,0.172845000000000,0.197842500000000,0.177135000000000,0.191572500000000,0.243245000000000
554,1,0.244235000000000,0.217807500000000,0.218440000000000,0.220530000000000,0.226937500000000,0.227790000000000,0.220172500000000,0.222097500000000,0.192727500000000,0.211977500000000,0.200290000000000,0.207137500000000,0.193085000000000,0.165777500000000,0.130742500000000,0.167345000000000,0.152935000000000,0.170287500000000,0.156097500000000,0.168775000000000,0.220667500000000
