OID_,CID,L7_20010104_NIR,L7_20010205_NIR,L7_20010426_NIR,L7_20021123_NIR,L7_20030211_NIR,L7_20031228_NIR,L7_20040402_NIR,L7_20040418_NIR,L7_20041214_NIR,L7_20050304_NIR,L7_20050320_NIR,L7_20051201_NIR,L7_20060307_NIR,L7_20070206_NIR,L7_20080429_NIR,L7_20081022_NIR,L7_20090110_NIR,L7_20090227_NIR,L7_20101215_NIR,L7_20101231_NIR,L7_20110321_NIR,L7_20110508_NIR
461,1,0.217835000000000,0.207440000000000,0.216652500000000,0.218165000000000,0.211455000000000,nan,0.218467500000000,0.227845000000000,0.213160000000000,0.194020000000000,0.198722500000000,0.222125000000000,0.217010000000000,0.218275000000000,0.236535000000000,0.227542500000000,0.231117500000000,0.232217500000000,nan,0.194487500000000,nan,nan
462,1,0.202462500000000,0.200400000000000,0.261780000000000,0.211207500000000,0.201665000000000,0.197815000000000,0.224792500000000,0.248277500000000,0.198090000000000,0.185055000000000,nan,0.200895000000000,0.208595000000000,nan,nan,nan,0.204470000000000,0.214260000000000,0.174522500000000,nan,0.203507500000000,0.245472500000000
463,1,0.221245000000000,0.204057500000000,0.230760000000000,0.220832500000000,0.211070000000000,0.231777500000000,0.221932500000000,0.234775000000000,0.227707500000000,0.206505000000000,0.210520000000000,0.214975000000000,nan,0.215085000000000,0.232685000000000,0.236260000000000,0.238652500000000,0.232465000000000,0.244950000000000,0.245060000000000,0.227762500000000,0.238020000000000
464,1,0.220310000000000,0.203535000000000,0.223747500000000,0.207687500000000,0.201197500000000,0.209035000000000,0.221767500000000,0.231145000000000,nan,0.193690000000000,0.198090000000000,nan,0.212307500000000,0.153127500000000,0.243575000000000,0.249542500000000,0.215580000000000,0.231970000000000,0.251385000000000,0.249020000000000,0.243162500000000,0.265932500000000
465,1,0.220805000000000,0.213655000000000,0.227487500000000,0.231255000000000,0.229962500000000,0.224215000000000,0.225040000000000,0.234005000000000,0.223637500000000,0.210575000000000,0.214287500000000,0.214892500000000,nan,0.221355000000000,0.229412500000000,0.231832500000000,0.230760000000000,0.227982500000000,0.229962500000000,0.240660000000000,0.228092500000000,0.238295000000000
466,1,0.217367500000000,0.220502500000000,0.213655000000000,0.234362500000000,0.229825000000000,0.231585000000000,0.240302500000000,0.248525000000000,nan,0.223390000000000,0.226250000000000,nan,0.225507500000000,0.224600000000000,0.236755000000000,0.240852500000000,0.230732500000000,0.227762500000000,0.240907500000000,0.240742500000000,0.236507500000000,0.234995000000000
467,1,0.217450000000000,0.217147500000000,0.212967500000000,0.207742500000000,0.214177500000000,0.213187500000000,0.209777500000000,0.216212500000000,nan,0.189042500000000,0.194047500000000,nan,0.204002500000000,0.211565000000000,0.225590000000000,0.222152500000000,0.212252500000000,0.227845000000000,0.181727500000000,0.182387500000000,0.199107500000000,0.200125000000000
468,1,0.176447500000000,0.163770000000000,0.195780000000000,0.187475000000000,0.182360000000000,0.201445000000000,0.194377500000000,0.197952500000000,nan,nan,0.181452500000000,nan,0.178427500000000,0.175842500000000,0.204827500000000,0.199932500000000,0.185220000000000,0.200592500000000,0.189042500000000,0.197870000000000,0.199107500000000,0.206587500000000
469,1,0.236315000000000,0.227322500000000,0.202820000000000,0.218165000000000,0.208210000000000,0.228450000000000,nan,0.253145000000000,0.245857500000000,0.223940000000000,0.235380000000000,0.236067500000000,0.238377500000000,0.218302500000000,0.240110000000000,0.236810000000000,0.223417500000000,nan,0.219540000000000,0.225810000000000,0.228395000000000,0.242227500000000
470,1,0.169297500000000,0.167345000000000,0.247727500000000,0.187915000000000,0.163990000000000,0.160030000000000,0.235957500000000,nan,0.191022500000000,nan,0.173807500000000,0.190472500000000,0.174495000000000,0.192205000000000,0.274787500000000,0.263320000000000,0.212032500000000,0.210135000000000,0.222620000000000,0.217175000000000,0.228092500000000,0.287437500000000
471,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
472,1,0.199465000000000,0.197512500000000,0.297805000000000,0.197732500000000,0.195505000000000,0.182745000000000,0.210657500000000,0.260185000000000,0.183735000000000,0.193937500000000,0.194570000000000,0.193882500000000,nan,0.192507500000000,0.282212500000000,0.241017500000000,0.200620000000000,0.219017500000000,0.200455000000000,0.197980000000000,0.220310000000000,0.312655000000000
473,1,0.184725000000000,0.180985000000000,0.216515000000000,0.181397500000000,0.182965000000000,nan,0.199272500000000,0.213352500000000,0.183900000000000,0.176832500000000,0.190362500000000,0.190775000000000,0.200125000000000,0.182552500000000,0.226497500000000,0.209750000000000,0.186045000000000,0.196385000000000,0.189647500000000,0.210355000000000,nan,nan
474,1,0.228532500000000,0.217257500000000,0.216570000000000,0.214562500000000,0.220530000000000,0.224682500000000,0.225397500000000,0.223885000000000,0.220337500000000,0.206807500000000,0.214617500000000,0.221960000000000,nan,0.211895000000000,0.222592500000000,0.227790000000000,0.220475000000000,0.223885000000000,0.211812500000000,0.218275000000000,0.227927500000000,0.242145000000000
475,1,0.151587500000000,0.144465000000000,0.178757500000000,0.217835000000000,0.154585000000000,0.148892500000000,0.161927500000000,nan,0.162285000000000,nan,0.154145000000000,0.173065000000000,0.149112500000000,0.179747500000000,0.264805000000000,0.214370000000000,0.193827500000000,0.205955000000000,0.200702500000000,0.206780000000000,0.212197500000000,0.333637500000000
476,1,0.224407500000000,0.210327500000000,0.220612500000000,0.211235000000000,0.214260000000000,0.209090000000000,0.217395000000000,0.223170000000000,0.209007500000000,0.197897500000000,nan,0.204387500000000,0.207990000000000,nan,nan,0.218330000000000,0.197017500000000,0.214287500000000,0.204085000000000,0.205707500000000,0.219787500000000,0.238185000000000
477,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
478,1,0.195697500000000,0.193992500000000,0.248937500000000,0.221465000000000,0.204827500000000,0.216267500000000,0.221685000000000,nan,0.220200000000000,nan,0.198282500000000,0.218357500000000,0.216735000000000,0.211125000000000,0.250285000000000,0.240440000000000,0.223472500000000,0.218797500000000,0.223032500000000,0.205487500000000,0.224380000000000,0.256775000000000
479,1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
480,1,0.220887500000000,0.213875000000000,0.220475000000000,0.174770000000000,0.157775000000000,0.152632500000000,0.187750000000000,0.195065000000000,nan,0.189262500000000,0.181975000000000,nan,0.233620000000000,0.205487500000000,0.218550000000000,nan,0.223637500000000,0.232465000000000,0.222922500000000,nan,0.227900000000000,0.227377500000000
481,1,0.172680000000000,0.177080000000000,0.234445000000000,0.187365000000000,0.182525000000000,0.144740000000000,0.210025000000000,0.234637500000000,0.172432500000000,0.189207500000000,0.193910000000000,0.169215000000000,nan,0.185467500000000,0.250477500000000,0.213380000000000,0.192947500000000,0.146527500000000,0.203837500000000,0.123400000000000,0.224022500000000,0.252457500000000
482,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
483,1,0.201775000000000,0.177025000000000,0.307485000000000,0.213600000000000,0.175952500000000,0.189867500000000,0.262302500000000,0.310290000000000,0.197705000000000,0.176145000000000,0.189785000000000,0.172570000000000,0.186512500000000,0.175375000000000,0.285265000000000,0.204552500000000,0.170315000000000,0.092462500000000,0.192397500000000,0.205872500000000,nan,nan
484,1,0.238460000000000,0.220007500000000,0.223940000000000,0.240935000000000,0.235435000000000,nan,nan,0.238680000000000,0.237635000000000,0.206725000000000,0.210437500000000,0.231915000000000,0.220860000000000,0.152990000000000,0.222730000000000,0.249212500000000,nan,0.236040000000000,0.225590000000000,0.221630000000000,0.242887500000000,0.268930000000000
485,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
486,1,0.136600000000000,0.141000000000000,0.209640000000000,0.144575000000000,0.123180000000000,0.125985000000000,0.153842500000000,0.184065000000000,0.129065000000000,0.125435000000000,0.133602500000000,0.134565000000000,0.148947500000000,0.133630000000000,0.222345000000000,0.168665000000000,0.133162500000000,0.146747500000000,0.159727500000000,0.174385000000000,nan,nan
487,1,0.213545000000000,0.207055000000000,0.234252500000000,0.217835000000000,0.208017500000000,0.216790000000000,0.213655000000000,nan,0.209117500000000,nan,0.201665000000000,0.211400000000000,0.208292500000000,0.208402500000000,0.236260000000000,0.222675000000000,0.219540000000000,0.214260000000000,0.226250000000000,0.221190000000000,0.227817500000000,0.252155000000000
488,1,0.224352500000000,0.220145000000000,0.223472500000000,0.237745000000000,0.229907500000000,0.228010000000000,0.221080000000000,0.234142500000000,0.223610000000000,0.210520000000000,0.205625000000000,0.218357500000000,nan,0.224545000000000,0.246655000000000,0.244840000000000,0.241952500000000,0.236617500000000,0.211455000000000,0.213242500000000,0.219897500000000,0.238047500000000
489,1,0.206065000000000,0.196687500000000,0.227405000000000,0.227185000000000,0.226360000000000,0.216377500000000,0.213737500000000,0.216542500000000,nan,0.206037500000000,0.213902500000000,nan,0.212087500000000,0.204745000000000,0.215387500000000,0.217587500000000,0.215470000000000,0.218715000000000,0.222097500000000,0.233125000000000,0.219402500000000,0.220612500000000
490,1,0.140367500000000,0.150955000000000,0.196137500000000,0.177960000000000,0.205020000000000,0.175210000000000,0.215057500000000,nan,0.213325000000000,nan,0.214480000000000,0.173175000000000,0.203947500000000,0.182662500000000,0.244235000000000,0.236645000000000,0.189317500000000,0.204772500000000,0.196357500000000,0.209722500000000,0.240605000000000,0.253447500000000
491,1,0.173257500000000,0.181012500000000,0.213985000000000,0.230787500000000,0.232767500000000,0.216542500000000,0.232712500000000,0.244702500000000,nan,0.185467500000000,0.178180000000000,0.242337500000000,0.237360000000000,0.165777500000000,0.233345000000000,0.235655000000000,0.241760000000000,0.240990000000000,0.200152500000000,0.190307500000000,0.219182500000000,0.241870000000000
492,1,0.213242500000000,0.200427500000000,0.255757500000000,0.214617500000000,0.192177500000000,0.212665000000000,0.262687500000000,0.288400000000000,nan,0.163990000000000,0.170150000000000,nan,0.204057500000000,0.179032500000000,0.247260000000000,0.235957500000000,0.196632500000000,0.214122500000000,0.226030000000000,0.233042500000000,0.227817500000000,0.269782500000000
493,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
494,1,0.144190000000000,0.144410000000000,0.199300000000000,0.134675000000000,0.132667500000000,0.145097500000000,0.188025000000000,0.213297500000000,0.158380000000000,0.151257500000000,nan,0.159122500000000,0.174550000000000,nan,nan,0.177987500000000,0.178812500000000,0.182910000000000,0.182195000000000,0.186897500000000,0.211647500000000,0.245637500000000
495,1,0.187777500000000,0.164127500000000,0.196110000000000,0.217395000000000,0.195092500000000,0.216295000000000,0.218027500000000,0.238460000000000,0.226937500000000,0.202325000000000,0.206257500000000,0.218110000000000,nan,0.198255000000000,0.219512500000000,0.230952500000000,0.219237500000000,0.222400000000000,0.233042500000000,0.147160000000000,0.231640000000000,0.248717500000000
496,1,0.231942500000000,0.227047500000000,0.226800000000000,0.227762500000000,0.229770000000000,nan,0.213737500000000,0.226937500000000,0.220035000000000,0.193332500000000,0.198145000000000,0.221767500000000,0.221080000000000,0.221520000000000,0.239422500000000,0.240467500000000,0.230925000000000,nan,0.192920000000000,0.206175000000000,0.199162500000000,nan
497,1,0.166657500000000,0.158050000000000,0.185550000000000,0.134757500000000,0.120155000000000,0.160222500000000,nan,0.202242500000000,0.140285000000000,0.121310000000000,nan,0.155877500000000,0.144795000000000,nan,0.208540000000000,0.173670000000000,nan,nan,0.186182500000000,0.198145000000000,0.212170000000000,0.287602500000000
498,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
499,1,0.224105000000000,0.200262500000000,0.227240000000000,0.230815000000000,0.204497500000000,0.227652500000000,0.232960000000000,0.238322500000000,0.230622500000000,0.214342500000000,nan,0.214562500000000,0.220777500000000,nan,nan,nan,0.219210000000000,0.227542500000000,0.218440000000000,nan,0.227075000000000,0.227845000000000
500,1,0.235160000000000,0.233097500000000,0.262357500000000,0.230622500000000,0.223225000000000,nan,0.232080000000000,0.237992500000000,0.226882500000000,0.218770000000000,0.217945000000000,0.228505000000000,0.220557500000000,0.214232500000000,0.232850000000000,0.231035000000000,0.219182500000000,nan,0.222125000000000,0.225260000000000,0.223472500000000,0.238020000000000
501,1,0.202710000000000,0.190747500000000,0.212857500000000,0.214315000000000,0.207907500000000,0.209310000000000,0.221135000000000,0.255290000000000,0.216295000000000,0.206037500000000,0.214287500000000,0.207797500000000,0.212280000000000,0.211620000000000,0.235930000000000,0.222400000000000,0.212060000000000,0.209695000000000,nan,0.213985000000000,nan,0.274292500000000
502,1,0.202847500000000,0.197292500000000,0.223940000000000,0.194432500000000,0.198557500000000,0.198227500000000,nan,0.223857500000000,0.198337500000000,0.180820000000000,nan,0.204470000000000,0.191600000000000,nan,0.236617500000000,0.209557500000000,nan,nan,0.148865000000000,0.151340000000000,0.187337500000000,0.235297500000000
503,1,0.183680000000000,0.186512500000000,0.213160000000000,0.184560000000000,0.176530000000000,0.197842500000000,0.210272500000000,nan,0.194542500000000,nan,0.201995000000000,0.197375000000000,0.208457500000000,0.201995000000000,0.215662500000000,0.227240000000000,0.215635000000000,0.223637500000000,0.215085000000000,0.217285000000000,0.227762500000000,0.228010000000000
504,1,0.205790000000000,0.203397500000000,0.220502500000000,0.204332500000000,0.163852500000000,0.186320000000000,0.180325000000000,0.195065000000000,0.190747500000000,0.163687500000000,0.161845000000000,0.193717500000000,nan,0.208567500000000,0.222592500000000,0.208980000000000,0.223032500000000,0.205102500000000,0.218577500000000,0.249515000000000,0.219045000000000,0.239285000000000
505,1,0.239587500000000,0.243520000000000,0.304845000000000,0.214287500000000,0.226800000000000,0.216927500000000,0.236892500000000,0.252760000000000,0.212720000000000,0.202545000000000,0.206862500000000,0.239257500000000,nan,0.244702500000000,0.282240000000000,0.268022500000000,0.275392500000000,0.268737500000000,0.263265000000000,0.268105000000000,0.265547500000000,0.337350000000000
506,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
507,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
508,1,0.223802500000000,0.213215000000000,0.234087500000000,0.227432500000000,0.253997500000000,0.174852500000000,0.239450000000000,nan,0.183102500000000,nan,0.201995000000000,0.190225000000000,nan,0.192205000000000,0.225837500000000,0.236040000000000,0.215305000000000,0.209612500000000,0.222207500000000,0.241430000000000,0.219595000000000,0.221025000000000
509,1,0.224875000000000,0.213847500000000,0.234280000000000,0.221190000000000,0.204662500000000,0.216625000000000,0.225727500000000,0.234967500000000,0.209475000000000,0.189427500000000,0.193937500000000,0.218385000000000,nan,0.221520000000000,0.243740000000000,0.236562500000000,0.227185000000000,0.223610000000000,0.233702500000000,0.233537500000000,0.240660000000000,0.256665000000000
510,1,0.236095000000000,0.217505000000000,0.332565000000000,0.257847500000000,0.226662500000000,0.239285000000000,0.305285000000000,0.321235000000000,nan,0.215387500000000,0.231117500000000,nan,0.234582500000000,0.215140000000000,nan,nan,0.246435000000000,0.246105000000000,0.241485000000000,nan,0.289665000000000,0.358195000000000
511,1,0.209227500000000,0.199960000000000,0.209860000000000,0.207385000000000,0.198035000000000,0.208677500000000,0.210135000000000,0.216295000000000,0.201170000000000,0.193305000000000,0.193827500000000,0.203947500000000,0.207550000000000,0.195147500000000,0.225865000000000,0.222812500000000,0.211345000000000,0.214260000000000,0.184972500000000,0.193882500000000,nan,nan
512,1,0.223417500000000,0.212995000000000,0.237855000000000,0.223775000000000,0.207247500000000,0.227432500000000,0.213187500000000,0.223472500000000,0.230375000000000,0.210272500000000,nan,0.224847500000000,0.224325000000000,nan,0.229412500000000,nan,0.226580000000000,0.105965000000000,0.225672500000000,nan,0.219732500000000,0.227652500000000
513,1,0.195010000000000,0.187392500000000,0.234692500000000,0.171305000000000,0.189097500000000,0.205845000000000,0.225617500000000,0.242035000000000,0.209090000000000,0.206422500000000,nan,0.204222500000000,0.220915000000000,nan,nan,nan,0.211922500000000,0.218852500000000,0.192865000000000,nan,0.207192500000000,0.253200000000000
514,1,0.173642500000000,0.167592500000000,0.227350000000000,0.197952500000000,0.170397500000000,0.201610000000000,nan,0.245472500000000,0.198530000000000,0.193937500000000,nan,0.201060000000000,0.212967500000000,nan,0.219072500000000,0.213902500000000,nan,nan,0.208100000000000,0.206230000000000,0.236067500000000,0.273825000000000
515,1,0.180215000000000,0.170865000000000,0.267637500000000,0.221410000000000,0.204470000000000,0.182855000000000,0.255977500000000,0.271075000000000,0.220172500000000,0.205817500000000,0.238212500000000,0.166217500000000,0.232795000000000,nan,0.289362500000000,0.245802500000000,0.196577500000000,0.212720000000000,0.166465000000000,0.186127500000000,0.244565000000000,0.274787500000000
516,1,0.206395000000000,0.197265000000000,0.294120000000000,0.201362500000000,0.179775000000000,0.205240000000000,0.244482500000000,0.260102500000000,nan,0.185082500000000,0.194185000000000,0.239037500000000,0.224792500000000,0.246627500000000,0.336580000000000,nan,0.219622500000000,0.232052500000000,0.244950000000000,nan,0.260762500000000,0.329705000000000
517,1,0.176860000000000,0.161102500000000,0.207110000000000,0.204332500000000,0.182717500000000,0.208815000000000,0.221080000000000,0.227020000000000,0.219457500000000,nan,0.214507500000000,nan,0.220337500000000,0.204195000000000,0.229990000000000,0.222235000000000,0.211675000000000,0.222620000000000,0.218522500000000,0.225370000000000,0.227515000000000,0.230952500000000
518,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
519,1,0.202710000000000,0.187365000000000,0.227460000000000,0.224517500000000,0.217367500000000,0.228092500000000,0.221630000000000,0.234472500000000,0.230870000000000,0.210795000000000,0.214452500000000,0.225260000000000,0.221520000000000,0.227927500000000,0.240385000000000,0.245417500000000,0.234637500000000,0.227845000000000,nan,0.248497500000000,nan,0.241925000000000
520,1,0.165612500000000,0.160580000000000,0.262027500000000,0.250285000000000,0.203975000000000,0.208705000000000,0.259250000000000,nan,0.234500000000000,nan,0.222510000000000,0.228697500000000,0.225370000000000,0.202435000000000,0.278857500000000,0.250780000000000,0.208210000000000,0.223885000000000,0.225370000000000,0.232712500000000,0.244565000000000,0.295577500000000
521,1,0.216817500000000,0.200482500000000,0.241760000000000,0.247287500000000,0.217010000000000,0.238735000000000,0.236315000000000,nan,0.230072500000000,nan,0.206037500000000,nan,0.216405000000000,0.214507500000000,0.240275000000000,0.231282500000000,0.215497500000000,0.222262500000000,0.225755000000000,0.225590000000000,0.234967500000000,0.263375000000000
522,1,0.180160000000000,0.177217500000000,0.195752500000000,0.210740000000000,0.176200000000000,nan,0.228560000000000,0.241375000000000,0.212225000000000,0.197540000000000,0.205982500000000,0.218000000000000,0.215827500000000,0.195065000000000,0.218770000000000,0.222620000000000,0.207687500000000,nan,0.218522500000000,0.236975000000000,0.223197500000000,0.237992500000000
523,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
524,1,0.190857500000000,0.183652500000000,0.230870000000000,0.197430000000000,0.182332500000000,nan,0.194735000000000,0.212720000000000,0.190472500000000,0.184917500000000,0.185935000000000,0.183267500000000,0.182662500000000,0.169242500000000,0.211840000000000,0.186732500000000,nan,nan,0.155767500000000,0.162862500000000,0.191077500000000,0.210327500000000
525,1,0.190802500000000,0.190252500000000,0.289940000000000,0.233482500000000,0.195120000000000,nan,0.247232500000000,0.270470000000000,0.212115000000000,0.210382500000000,0.217945000000000,0.238762500000000,0.212170000000000,0.188465000000000,0.295742500000000,0.226745000000000,0.200290000000000,nan,0.188960000000000,0.135225000000000,0.232135000000000,nan
526,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
527,1,0.210602500000000,0.197512500000000,0.202875000000000,0.194652500000000,0.192397500000000,0.201857500000000,0.199355000000000,0.209612500000000,nan,nan,0.194542500000000,nan,0.208952500000000,0.202297500000000,0.226222500000000,nan,0.220035000000000,0.219237500000000,0.174742500000000,nan,0.179115000000000,0.200042500000000
528,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
529,1,0.188272500000000,0.187530000000000,0.227652500000000,0.211565000000000,0.198667500000000,0.228010000000000,0.244400000000000,0.263567500000000,0.198667500000000,0.202572500000000,0.198475000000000,0.215030000000000,0.225645000000000,0.198640000000000,0.212142500000000,0.213930000000000,0.201142500000000,0.210382500000000,0.219320000000000,0.217890000000000,0.240137500000000,0.277427500000000
530,1,0.203067500000000,0.210437500000000,0.328632500000000,0.237772500000000,0.198612500000000,0.213297500000000,0.301462500000000,0.342795000000000,0.231337500000000,0.215167500000000,0.215360000000000,0.211427500000000,nan,0.212087500000000,0.323682500000000,0.209640000000000,0.167207500000000,0.205542500000000,0.189317500000000,0.194652500000000,0.264695000000000,0.312655000000000
531,1,0.188190000000000,0.194212500000000,0.241402500000000,0.201747500000000,0.195642500000000,0.205515000000000,nan,0.249432500000000,0.216845000000000,0.215167500000000,nan,0.194157500000000,0.208375000000000,nan,0.229522500000000,0.218440000000000,nan,nan,0.215580000000000,0.213737500000000,0.231695000000000,0.255620000000000
532,1,0.199272500000000,0.194460000000000,0.210575000000000,0.197842500000000,0.195642500000000,0.193882500000000,0.229385000000000,0.256115000000000,nan,0.172707500000000,0.178207500000000,nan,0.216432500000000,0.192287500000000,0.244015000000000,0.218385000000000,0.211812500000000,0.223087500000000,0.204002500000000,0.217395000000000,0.236260000000000,0.273440000000000
533,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
534,1,0.236040000000000,0.220805000000000,0.216597500000000,0.224737500000000,0.223692500000000,nan,0.210465000000000,0.220420000000000,0.209475000000000,0.189757500000000,0.190610000000000,0.222015000000000,0.225645000000000,0.218192500000000,0.233042500000000,0.232465000000000,0.223582500000000,0.223610000000000,nan,0.233867500000000,nan,nan
535,1,0.198860000000000,0.196962500000000,0.237937500000000,0.201252500000000,0.201610000000000,0.197842500000000,0.225150000000000,nan,0.216460000000000,nan,0.218440000000000,0.200812500000000,0.212830000000000,0.192122500000000,0.275640000000000,0.245747500000000,0.208292500000000,0.242282500000000,0.241182500000000,0.225370000000000,0.240467500000000,0.294642500000000
536,1,0.205350000000000,0.180297500000000,0.223912500000000,0.233620000000000,0.200840000000000,0.216157500000000,0.221052500000000,nan,0.223087500000000,nan,0.209860000000000,nan,0.220172500000000,0.210932500000000,0.236590000000000,0.231420000000000,0.222620000000000,0.092435000000000,0.229247500000000,0.229550000000000,0.227680000000000,0.245335000000000
537,1,0.151340000000000,0.147655000000000,0.253997500000000,0.174660000000000,0.142017500000000,nan,0.146362500000000,0.198447500000000,0.136407500000000,0.129697500000000,0.137672500000000,0.141605000000000,0.140477500000000,0.150020000000000,0.260212500000000,0.200345000000000,0.159480000000000,0.164952500000000,0.155685000000000,0.155272500000000,nan,nan
538,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
539,1,0.166465000000000,0.167785000000000,0.199465000000000,0.191462500000000,0.157912500000000,0.171717500000000,nan,0.213490000000000,0.187612500000000,0.172762500000000,nan,0.190775000000000,0.187557500000000,nan,0.226250000000000,0.214425000000000,nan,nan,0.208210000000000,0.214095000000000,0.216075000000000,0.242200000000000
540,1,0.192122500000000,0.194130000000000,0.220640000000000,0.211290000000000,0.198695000000000,0.209227500000000,nan,0.235380000000000,0.202297500000000,0.189510000000000,0.199135000000000,0.204717500000000,0.217257500000000,0.196192500000000,0.250257500000000,0.236287500000000,0.212500000000000,nan,0.222757500000000,0.229385000000000,0.228862500000000,nan
541,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
542,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
543,1,0.181177500000000,0.167565000000000,0.188767500000000,0.194762500000000,0.173532500000000,0.198172500000000,0.195147500000000,0.205927500000000,nan,0.181232500000000,0.190170000000000,nan,0.204332500000000,0.189070000000000,0.215772500000000,nan,0.235022500000000,0.223472500000000,0.234032500000000,nan,0.224352500000000,0.227817500000000
544,1,0.188465000000000,0.184230000000000,0.238130000000000,0.188052500000000,0.179912500000000,0.182827500000000,0.203232500000000,0.235435000000000,0.187667500000000,0.176997500000000,0.186952500000000,0.180132500000000,nan,0.176475000000000,0.240027500000000,0.209420000000000,0.182470000000000,0.192315000000000,0.163742500000000,0.170865000000000,0.179307500000000,0.211042500000000
545,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
546,1,0.209777500000000,0.197017500000000,0.220557500000000,0.207880000000000,0.204690000000000,0.212995000000000,0.206395000000000,0.209337500000000,nan,0.215195000000000,0.210080000000000,0.145180000000000,0.144520000000000,0.189235000000000,0.233620000000000,0.245280000000000,0.226690000000000,0.228477500000000,0.226470000000000,0.229247500000000,0.231475000000000,0.252457500000000
547,1,0.213050000000000,0.197100000000000,0.220172500000000,0.227295000000000,0.201252500000000,0.220007500000000,0.224737500000000,0.227130000000000,0.226772500000000,0.210327500000000,0.213930000000000,0.218027500000000,nan,0.214452500000000,0.229385000000000,0.226910000000000,0.226497500000000,0.227322500000000,0.236892500000000,0.237002500000000,0.235407500000000,0.234472500000000
548,1,0.289830000000000,0.259497500000000,0.276080000000000,0.211427500000000,0.192507500000000,0.213050000000000,0.243877500000000,0.259745000000000,0.212692500000000,0.211015000000000,0.223005000000000,0.207907500000000,0.212775000000000,0.202297500000000,0.240440000000000,0.213682500000000,0.197375000000000,0.210300000000000,nan,0.194075000000000,nan,nan
549,1,0.177080000000000,0.170920000000000,0.206230000000000,0.194707500000000,0.189070000000000,0.213297500000000,0.240550000000000,0.263485000000000,0.209282500000000,0.215360000000000,0.215030000000000,0.204525000000000,0.221217500000000,0.198942500000000,0.257050000000000,0.232025000000000,0.212967500000000,0.232630000000000,nan,0.226222500000000,0.240137500000000,0.301572500000000
550,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
551,1,0.188052500000000,0.187172500000000,0.209392500000000,0.181205000000000,0.160910000000000,nan,0.217505000000000,0.223637500000000,0.172872500000000,0.155355000000000,0.162010000000000,0.183570000000000,0.187612500000000,0.182470000000000,0.219045000000000,0.195835000000000,0.185632500000000,nan,0.174632500000000,0.186732500000000,0.203315000000000,nan
552,1,0.198997500000000,0.187420000000000,0.227295000000000,0.161240000000000,0.157912500000000,0.167675000000000,0.199052500000000,0.223912500000000,nan,0.181040000000000,0.190060000000000,nan,0.195670000000000,0.185660000000000,0.229357500000000,nan,0.193525000000000,0.205322500000000,0.207962500000000,0.213655000000000,0.219512500000000,0.248332500000000
