OID_,CID,L7_20140124_NIR,L7_20140209_NIR,L7_20140313_NIR,L7_20141023_NIR,L7_20141210_NIR,L7_20150127_NIR,L7_20150212_NIR,L7_20170116_NIR,L7_20170201_NIR,L7_20170508_NIR,L7_20171202_NIR,L7_20180308_NIR,L7_20181205_NIR,L7_20200125_NIR,L7_20201124_NIR,L7_20201210_NIR,L7_20211127_NIR,L7_20211229_NIR,L7_20220114_NIR,L7_20220404_NIR,L7_20221024_NIR,L7_20221202_NIR,L7_20221214_NIR,L7_20221219_NIR,L7_20230319_NIR,L7_20230324_NIR,L7_20230916_NIR,L7_20230921_NIR
47,1,0.204965000000000,0.200015000000000,nan,0.218385000000000,0.214040000000000,0.210657500000000,0.219182500000000,0.220475000000000,0.212500000000000,0.272780000000000,nan,0.209530000000000,0.198447500000000,0.208347500000000,nan,0.217175000000000,0.161762500000000,0.135720000000000,0.132007500000000,0.196742500000000,0.173395000000000,nan,nan,0.104480000000000,0.154750000000000,nan,nan,0.199465000000000
48,1,0.156400000000000,0.159067500000000,0.178400000000000,0.201472500000000,0.178895000000000,0.160085000000000,0.170727500000000,0.228230000000000,nan,0.260157500000000,0.202050000000000,nan,0.133052500000000,0.209255000000000,0.229165000000000,0.241732500000000,0.253117500000000,0.219650000000000,0.231392500000000,0.237662500000000,0.270635000000000,nan,0.270855000000000,0.221410000000000,0.254052500000000,nan,0.280975000000000,nan
49,1,0.121777500000000,0.121200000000000,0.135362500000000,0.142760000000000,0.153980000000000,0.139762500000000,0.154530000000000,0.179940000000000,0.179940000000000,0.253227500000000,0.173230000000000,0.174000000000000,0.143557500000000,0.184037500000000,0.192067500000000,0.201032500000000,0.204415000000000,0.203507500000000,0.203370000000000,0.196275000000000,0.209970000000000,nan,0.243850000000000,nan,0.192370000000000,nan,0.225782500000000,0.206175000000000
50,1,0.201527500000000,nan,nan,0.218522500000000,0.206917500000000,0.203837500000000,0.209090000000000,0.227047500000000,0.218907500000000,nan,nan,0.226085000000000,0.195175000000000,0.219127500000000,nan,0.257792500000000,0.254520000000000,0.227927500000000,0.241210000000000,0.256885000000000,0.272230000000000,nan,nan,0.256830000000000,0.261257500000000,nan,nan,0.286805000000000
51,1,nan,nan,nan,0.218660000000000,0.153952500000000,0.143200000000000,0.157747500000000,0.195037500000000,0.193030000000000,nan,nan,0.189785000000000,nan,0.194680000000000,nan,0.229412500000000,nan,0.183405000000000,nan,0.219650000000000,0.191517500000000,nan,nan,nan,0.192535000000000,nan,nan,0.212967500000000
52,1,0.211702500000000,nan,nan,0.210190000000000,0.204030000000000,0.200922500000000,0.215827500000000,0.176997500000000,0.163797500000000,nan,nan,0.177767500000000,nan,0.205322500000000,nan,0.212995000000000,0.216707500000000,0.214425000000000,nan,0.201060000000000,0.228615000000000,nan,nan,0.186760000000000,0.211180000000000,nan,nan,0.219622500000000
53,1,nan,0.222510000000000,0.228395000000000,0.243987500000000,0.252925000000000,0.231035000000000,0.232382500000000,0.229990000000000,0.228395000000000,0.277592500000000,0.240632500000000,0.233757500000000,0.222702500000000,0.226222500000000,0.233042500000000,nan,nan,0.228312500000000,0.236700000000000,nan,0.247782500000000,nan,nan,nan,0.242997500000000,nan,nan,0.233482500000000
54,1,0.260652500000000,0.270305000000000,0.267885000000000,0.247865000000000,0.253337500000000,0.261257500000000,nan,0.241870000000000,0.228505000000000,0.318402500000000,0.247700000000000,0.249927500000000,0.239780000000000,0.226195000000000,0.266757500000000,0.286282500000000,0.279242500000000,nan,0.250560000000000,0.261697500000000,0.303332500000000,nan,0.325882500000000,0.256692500000000,0.292772500000000,nan,0.310042500000000,0.273440000000000
55,1,nan,nan,0.221355000000000,0.230925000000000,nan,0.214755000000000,0.218770000000000,0.184587500000000,0.180352500000000,nan,nan,0.194350000000000,nan,0.212390000000000,0.218110000000000,nan,nan,0.230870000000000,nan,nan,0.240770000000000,nan,0.257352500000000,nan,0.217202500000000,nan,nan,0.239752500000000
56,1,0.214975000000000,0.196687500000000,0.212720000000000,0.226662500000000,0.224132500000000,0.207027500000000,0.212115000000000,0.228422500000000,0.198997500000000,0.263787500000000,0.215085000000000,0.204937500000000,0.208925000000000,0.201170000000000,0.202545000000000,0.227432500000000,0.219732500000000,0.206477500000000,0.226690000000000,0.233152500000000,0.253200000000000,nan,0.242007500000000,nan,0.229797500000000,nan,0.289857500000000,0.265547500000000
57,1,0.214727500000000,0.209117500000000,0.208897500000000,0.218357500000000,0.224462500000000,0.207220000000000,nan,0.227240000000000,0.218687500000000,0.286750000000000,0.211840000000000,0.229220000000000,0.201857500000000,0.140780000000000,0.139515000000000,0.168142500000000,0.128240000000000,nan,0.122465000000000,0.191902500000000,0.179225000000000,nan,nan,0.104425000000000,0.192040000000000,nan,nan,0.219375000000000
58,1,0.239560000000000,0.225397500000000,0.232850000000000,0.248112500000000,0.246270000000000,0.224325000000000,0.228312500000000,0.236837500000000,nan,0.261367500000000,0.237030000000000,0.234005000000000,0.250477500000000,0.244152500000000,0.240467500000000,0.248607500000000,0.271020000000000,0.253640000000000,0.265135000000000,0.238487500000000,0.291232500000000,nan,0.312737500000000,0.274622500000000,nan,nan,0.304707500000000,nan
59,1,0.180682500000000,0.171717500000000,0.186017500000000,0.210107500000000,0.199932500000000,0.187090000000000,0.199685000000000,0.208375000000000,0.196082500000000,0.249625000000000,0.190775000000000,0.201830000000000,0.171085000000000,0.190747500000000,0.191957500000000,0.192040000000000,0.174907500000000,0.151312500000000,0.165337500000000,nan,0.235132500000000,nan,0.264530000000000,nan,0.211207500000000,nan,0.261120000000000,0.246655000000000
60,1,0.211620000000000,0.206450000000000,0.205597500000000,0.218385000000000,0.224957500000000,nan,0.218935000000000,0.230402500000000,0.205707500000000,0.245307500000000,0.212087500000000,0.205047500000000,0.181480000000000,0.219210000000000,0.214315000000000,0.228642500000000,0.233592500000000,0.217862500000000,0.217587500000000,0.210437500000000,0.235242500000000,nan,0.243767500000000,0.221877500000000,0.223747500000000,nan,0.247480000000000,0.239807500000000
61,1,nan,0.200180000000000,0.201362500000000,0.222812500000000,nan,0.203920000000000,0.212637500000000,0.216157500000000,0.247645000000000,0.293872500000000,0.179775000000000,0.197375000000000,0.178042500000000,0.197815000000000,0.199382500000000,nan,nan,0.202297500000000,nan,nan,0.241595000000000,nan,nan,nan,0.205377500000000,nan,nan,0.246710000000000
62,1,nan,nan,nan,0.247865000000000,0.247122500000000,0.248442500000000,0.248277500000000,0.268105000000000,0.262495000000000,nan,nan,0.246215000000000,nan,0.241677500000000,nan,0.266840000000000,nan,0.251412500000000,nan,0.284110000000000,0.265080000000000,nan,nan,nan,0.260102500000000,nan,nan,0.273055000000000
63,1,0.222290000000000,0.216020000000000,0.228587500000000,0.231227500000000,0.217835000000000,0.204002500000000,0.215882500000000,0.230237500000000,nan,0.250615000000000,0.204910000000000,0.209337500000000,0.233235000000000,0.212142500000000,0.214370000000000,0.216185000000000,0.208237500000000,0.192205000000000,0.193910000000000,0.210685000000000,0.235462500000000,nan,0.222812500000000,0.192672500000000,nan,nan,0.226745000000000,nan
64,1,0.173725000000000,0.165722500000000,0.186045000000000,0.193387500000000,0.182580000000000,nan,0.180407500000000,nan,0.179940000000000,0.274347500000000,0.176667500000000,0.185935000000000,0.160855000000000,0.169737500000000,0.177190000000000,0.176172500000000,0.179225000000000,0.156895000000000,0.160635000000000,0.210190000000000,0.173037500000000,nan,0.167510000000000,0.139817500000000,0.179830000000000,nan,0.183487500000000,0.186017500000000
65,1,0.215222500000000,0.209777500000000,0.220915000000000,0.210107500000000,0.196522500000000,0.190610000000000,0.196247500000000,0.205762500000000,0.202572500000000,0.263182500000000,0.190747500000000,0.197595000000000,0.164127500000000,0.201637500000000,0.191847500000000,0.196990000000000,0.199960000000000,0.187640000000000,0.188987500000000,nan,0.222345000000000,nan,0.209062500000000,nan,0.210492500000000,nan,0.246930000000000,0.226250000000000
66,1,nan,nan,0.185797500000000,0.222565000000000,nan,0.200922500000000,0.212472500000000,0.205212500000000,0.202710000000000,nan,nan,0.157857500000000,nan,0.158737500000000,0.176915000000000,nan,nan,0.172075000000000,nan,0.187117500000000,0.216267500000000,nan,nan,nan,0.192397500000000,nan,nan,0.226250000000000
67,1,0.193965000000000,0.187117500000000,0.201170000000000,0.209640000000000,0.189015000000000,0.196907500000000,0.196000000000000,0.201857500000000,0.192590000000000,0.272010000000000,0.186210000000000,0.217065000000000,0.208705000000000,0.186925000000000,0.195010000000000,0.219182500000000,0.199217500000000,0.186595000000000,0.188822500000000,nan,0.216240000000000,nan,0.208155000000000,nan,0.235847500000000,nan,0.261037500000000,0.232795000000000
68,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
69,1,0.190967500000000,0.187475000000000,0.193497500000000,0.209915000000000,0.206835000000000,nan,0.206285000000000,nan,nan,0.237167500000000,0.197457500000000,0.201802500000000,0.188437500000000,0.194185000000000,0.195422500000000,0.208485000000000,0.224600000000000,0.186815000000000,0.203177500000000,0.214672500000000,0.173230000000000,nan,0.180957500000000,0.145537500000000,0.173725000000000,nan,0.268105000000000,nan
70,1,0.201555000000000,0.203370000000000,0.216817500000000,0.227212500000000,0.210107500000000,nan,0.202902500000000,nan,nan,0.243382500000000,0.194240000000000,0.205625000000000,0.195175000000000,0.194240000000000,0.180682500000000,0.191792500000000,0.187365000000000,0.166795000000000,0.165475000000000,0.201197500000000,0.192040000000000,nan,0.174357500000000,0.151642500000000,0.173807500000000,nan,0.205377500000000,0.193030000000000
71,1,0.201500000000000,0.184505000000000,0.193910000000000,0.210135000000000,0.224710000000000,0.203810000000000,0.206422500000000,0.216075000000000,0.205790000000000,0.273522500000000,0.205212500000000,0.205735000000000,0.177932500000000,0.219155000000000,0.221767500000000,0.232767500000000,0.119962500000000,nan,0.108275000000000,0.113390000000000,0.179417500000000,nan,nan,0.145620000000000,0.186210000000000,nan,nan,0.212995000000000
72,1,0.215470000000000,0.209887500000000,0.217532500000000,0.218357500000000,0.214287500000000,nan,0.206367500000000,nan,0.226277500000000,0.313067500000000,0.202132500000000,0.222730000000000,0.150515000000000,0.194735000000000,0.192205000000000,0.196660000000000,0.195615000000000,nan,0.189207500000000,0.219237500000000,0.209997500000000,nan,0.202270000000000,0.180985000000000,0.198557500000000,nan,0.225645000000000,0.212967500000000
73,1,0.215057500000000,0.206560000000000,0.220750000000000,0.205680000000000,0.210932500000000,0.201197500000000,0.215635000000000,0.209062500000000,0.215882500000000,0.256940000000000,0.194487500000000,nan,0.202187500000000,nan,0.195725000000000,0.201005000000000,0.221025000000000,0.203177500000000,0.193772500000000,0.228450000000000,0.234582500000000,nan,0.236947500000000,0.198365000000000,0.223527500000000,nan,0.246957500000000,0.226277500000000
74,1,nan,0.199657500000000,0.208870000000000,0.213902500000000,nan,0.210492500000000,0.208622500000000,0.230155000000000,0.215140000000000,0.264337500000000,0.225865000000000,0.233042500000000,0.188327500000000,0.208237500000000,0.210217500000000,nan,nan,0.206780000000000,nan,nan,0.234747500000000,nan,nan,nan,0.242227500000000,nan,nan,0.225727500000000
75,1,0.201472500000000,0.181287500000000,0.181975000000000,0.214232500000000,0.210465000000000,0.200565000000000,nan,0.216240000000000,0.202435000000000,0.262055000000000,0.190252500000000,0.189592500000000,0.136572500000000,0.204827500000000,0.202930000000000,0.220282500000000,0.111520000000000,nan,0.108275000000000,0.099475000000000,0.160855000000000,nan,0.146390000000000,0.122135000000000,0.129697500000000,nan,0.197787500000000,0.172432500000000
76,1,0.190912500000000,0.165145000000000,0.193552500000000,nan,0.185330000000000,0.176585000000000,0.199327500000000,0.220365000000000,0.189345000000000,0.356682500000000,0.211592500000000,0.221465000000000,0.202022500000000,nan,0.202655000000000,0.202957500000000,0.203342500000000,0.160965000000000,0.169930000000000,0.256252500000000,0.222510000000000,nan,0.180600000000000,0.163027500000000,0.248662500000000,nan,0.254520000000000,0.239175000000000
77,1,0.198255000000000,0.194157500000000,0.194102500000000,nan,0.200592500000000,0.194157500000000,0.196137500000000,0.235407500000000,0.222867500000000,0.315377500000000,0.205240000000000,0.214260000000000,0.140065000000000,nan,0.229220000000000,0.242145000000000,0.237222500000000,0.214755000000000,0.212747500000000,0.233482500000000,0.234582500000000,nan,0.229935000000000,0.204112500000000,0.229192500000000,nan,0.267747500000000,0.239642500000000
78,1,0.180682500000000,0.178345000000000,0.197540000000000,0.231970000000000,0.257572500000000,0.231640000000000,nan,0.210410000000000,0.212417500000000,0.281030000000000,0.172900000000000,0.221960000000000,0.136627500000000,0.184010000000000,0.225480000000000,0.213132500000000,0.228587500000000,nan,0.198612500000000,0.233180000000000,0.240632500000000,nan,0.201940000000000,0.169077500000000,0.185962500000000,nan,0.281827500000000,0.266455000000000
79,1,0.187337500000000,0.206010000000000,0.313150000000000,0.260185000000000,0.146335000000000,nan,0.214755000000000,nan,nan,0.260900000000000,0.168692500000000,0.173230000000000,0.160387500000000,0.154832500000000,0.161542500000000,0.139240000000000,0.157142500000000,0.130220000000000,0.136352500000000,0.209915000000000,0.184835000000000,nan,0.145785000000000,0.127470000000000,0.185357500000000,nan,0.218220000000000,0.205267500000000
80,1,0.198145000000000,0.187585000000000,0.189812500000000,0.227185000000000,0.207137500000000,0.193855000000000,0.190252500000000,0.226992500000000,0.205652500000000,0.287327500000000,0.212142500000000,0.201582500000000,0.205707500000000,0.197952500000000,0.221795000000000,0.207660000000000,0.233702500000000,nan,0.222372500000000,0.219705000000000,0.241265000000000,nan,0.256912500000000,0.221877500000000,0.205267500000000,nan,0.240797500000000,0.232657500000000
81,1,nan,0.197072500000000,0.201252500000000,0.214122500000000,nan,0.200620000000000,0.205845000000000,0.219980000000000,0.205790000000000,0.245390000000000,0.201582500000000,0.201747500000000,0.178015000000000,0.198172500000000,0.191792500000000,nan,nan,0.198695000000000,0.203287500000000,nan,0.222125000000000,nan,0.229907500000000,nan,0.204690000000000,nan,0.246600000000000,0.233042500000000
82,1,0.190885000000000,0.183955000000000,0.189565000000000,0.213985000000000,0.213655000000000,0.203672500000000,0.208677500000000,0.220200000000000,0.208760000000000,0.243822500000000,0.197485000000000,nan,0.205212500000000,0.215305000000000,0.210025000000000,0.234445000000000,0.228340000000000,0.207220000000000,0.212445000000000,0.214590000000000,0.247315000000000,nan,0.256500000000000,0.221410000000000,nan,nan,0.197320000000000,nan
83,1,0.187750000000000,0.190720000000000,0.197512500000000,0.210327500000000,0.203562500000000,nan,0.203150000000000,nan,nan,0.267060000000000,0.201445000000000,0.205405000000000,0.216047500000000,0.140945000000000,0.158380000000000,0.159122500000000,0.141110000000000,0.130770000000000,0.141632500000000,0.210327500000000,0.191847500000000,nan,0.125737500000000,0.116332500000000,nan,nan,0.212362500000000,nan
84,1,nan,0.168582500000000,0.166960000000000,0.197512500000000,nan,0.183982500000000,0.184202500000000,0.220915000000000,0.206587500000000,0.305477500000000,0.205597500000000,0.186237500000000,0.119247500000000,0.213050000000000,0.221960000000000,nan,nan,0.209420000000000,0.203095000000000,nan,0.221795000000000,nan,0.236562500000000,nan,0.198007500000000,nan,0.239422500000000,0.212720000000000
85,1,0.200950000000000,0.183817500000000,0.189510000000000,0.213765000000000,0.210217500000000,nan,0.208595000000000,nan,nan,0.229990000000000,0.193497500000000,0.205130000000000,0.177877500000000,0.208155000000000,0.154392500000000,0.164210000000000,0.173972500000000,0.155905000000000,0.179362500000000,0.168775000000000,0.240852500000000,nan,0.228532500000000,0.186347500000000,0.223390000000000,nan,0.254025000000000,nan
86,1,0.201610000000000,0.197320000000000,0.209392500000000,0.218550000000000,0.207000000000000,0.200345000000000,0.203315000000000,0.223445000000000,0.205762500000000,0.311857500000000,0.205240000000000,0.221492500000000,0.177932500000000,0.201390000000000,0.225507500000000,0.224682500000000,0.225067500000000,0.207495000000000,0.208017500000000,nan,0.241457500000000,nan,0.236672500000000,nan,0.255125000000000,nan,0.282075000000000,0.260020000000000
87,1,0.219017500000000,0.212445000000000,0.228615000000000,nan,0.227817500000000,0.217092500000000,0.225040000000000,0.231640000000000,0.212032500000000,0.261175000000000,0.215525000000000,0.217945000000000,0.219210000000000,nan,0.206450000000000,0.214700000000000,0.199437500000000,0.171195000000000,0.179417500000000,0.205762500000000,0.179197500000000,nan,0.194460000000000,0.145455000000000,0.179912500000000,nan,0.261642500000000,0.245912500000000
88,1,0.208485000000000,0.196962500000000,0.205322500000000,nan,0.214150000000000,0.213957500000000,0.212087500000000,0.227267500000000,0.221987500000000,0.252155000000000,0.201142500000000,0.209585000000000,0.191655000000000,nan,0.210795000000000,0.204855000000000,0.157775000000000,0.135747500000000,0.155767500000000,0.136600000000000,0.235077500000000,nan,0.208842500000000,0.180682500000000,0.192342500000000,nan,0.253887500000000,0.226332500000000
89,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90,1,0.166795000000000,0.178152500000000,0.190060000000000,0.197622500000000,0.192892500000000,0.183680000000000,0.190060000000000,0.187062500000000,0.192755000000000,0.261917500000000,0.190637500000000,nan,0.164292500000000,0.204910000000000,0.203040000000000,0.223967500000000,0.136875000000000,0.099915000000000,0.103545000000000,0.173202500000000,0.198255000000000,nan,0.132640000000000,0.110475000000000,nan,nan,0.226635000000000,nan
91,1,0.201417500000000,0.193965000000000,0.205515000000000,0.201582500000000,0.207330000000000,0.200785000000000,0.206257500000000,0.227625000000000,0.219705000000000,0.327807500000000,0.224187500000000,nan,0.171277500000000,0.205900000000000,0.207137500000000,0.204965000000000,0.216350000000000,0.221025000000000,0.208265000000000,0.255757500000000,0.228752500000000,nan,0.216295000000000,0.186925000000000,nan,nan,0.247067500000000,nan
92,1,0.194982500000000,0.187722500000000,0.213490000000000,0.214205000000000,0.196880000000000,0.184037500000000,0.190005000000000,0.210080000000000,0.193772500000000,0.287520000000000,0.194680000000000,0.214095000000000,0.136572500000000,0.191325000000000,0.192040000000000,0.204992500000000,0.191105000000000,0.167510000000000,0.169957500000000,nan,0.179087500000000,nan,0.167207500000000,nan,0.204140000000000,nan,0.190280000000000,0.199300000000000
93,1,nan,0.197402500000000,0.213380000000000,0.214535000000000,nan,0.194157500000000,0.203040000000000,0.209062500000000,0.202627500000000,0.266977500000000,0.205157500000000,0.213792500000000,0.185082500000000,0.205240000000000,0.199547500000000,nan,nan,0.198117500000000,nan,nan,0.222592500000000,nan,0.223170000000000,nan,0.192892500000000,nan,nan,0.213022500000000
94,1,0.201472500000000,0.197485000000000,0.201362500000000,0.218357500000000,0.213792500000000,0.197072500000000,0.199547500000000,0.234610000000000,0.208815000000000,0.243135000000000,0.215360000000000,0.205295000000000,0.188437500000000,0.212032500000000,0.214122500000000,0.231557500000000,0.228642500000000,0.207385000000000,0.217532500000000,0.210465000000000,0.235105000000000,nan,0.229055000000000,nan,0.211262500000000,nan,0.147985000000000,0.138800000000000
95,1,0.239065000000000,0.219045000000000,0.232630000000000,nan,0.235572500000000,0.224132500000000,0.228340000000000,0.235352500000000,0.228477500000000,0.293762500000000,0.218935000000000,0.232932500000000,0.157197500000000,nan,0.221575000000000,0.241732500000000,0.240742500000000,0.235792500000000,0.231475000000000,0.246875000000000,0.252622500000000,nan,0.264090000000000,nan,0.241512500000000,nan,0.273990000000000,0.252952500000000
96,1,0.229137500000000,0.212775000000000,0.216762500000000,0.235545000000000,0.239010000000000,0.217477500000000,0.206312500000000,0.251852500000000,0.244482500000000,0.264090000000000,0.237030000000000,0.224875000000000,0.246985000000000,0.240550000000000,0.236782500000000,0.256225000000000,0.250092500000000,0.233042500000000,0.241347500000000,0.215057500000000,0.247782500000000,nan,0.263925000000000,nan,0.218027500000000,nan,0.255152500000000,0.239972500000000
97,1,0.215332500000000,0.203727500000000,0.201335000000000,nan,0.228065000000000,0.200455000000000,0.209227500000000,0.241650000000000,0.231447500000000,0.246022500000000,0.218990000000000,0.213160000000000,0.209090000000000,nan,0.229137500000000,0.247672500000000,0.241210000000000,0.227762500000000,0.227020000000000,0.224352500000000,0.247562500000000,nan,0.249597500000000,0.221767500000000,0.223747500000000,nan,0.261835000000000,0.239587500000000
98,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
99,1,0.142457500000000,0.143227500000000,0.150927500000000,0.184862500000000,0.150267500000000,0.143117500000000,0.144740000000000,0.155190000000000,0.153980000000000,0.260157500000000,0.151285000000000,0.157802500000000,0.133135000000000,0.144492500000000,0.173175000000000,nan,0.187420000000000,0.141110000000000,0.141550000000000,nan,0.203892500000000,nan,0.160332500000000,nan,0.173422500000000,nan,0.232850000000000,0.206120000000000
100,1,0.225672500000000,0.212885000000000,0.220722500000000,0.235132500000000,0.246297500000000,0.231062500000000,0.250615000000000,0.267417500000000,0.267720000000000,0.287767500000000,0.240742500000000,nan,0.198557500000000,0.194542500000000,0.225535000000000,0.226002500000000,0.250037500000000,0.229797500000000,0.222042500000000,0.260487500000000,0.289582500000000,nan,0.291865000000000,0.256555000000000,nan,nan,0.295660000000000,nan
101,1,0.228780000000000,0.221492500000000,0.232107500000000,0.222262500000000,0.220887500000000,nan,0.221822500000000,nan,nan,0.252952500000000,0.214700000000000,0.220695000000000,0.219155000000000,0.201115000000000,0.169270000000000,0.180737500000000,0.194955000000000,0.186650000000000,0.179417500000000,0.205185000000000,0.210135000000000,nan,0.194570000000000,0.186457500000000,0.192315000000000,nan,0.226030000000000,nan
102,1,nan,nan,0.197265000000000,0.201390000000000,nan,0.193745000000000,0.195697500000000,0.212665000000000,0.199080000000000,nan,nan,0.193085000000000,nan,0.204910000000000,0.202792500000000,nan,nan,0.207385000000000,nan,0.191792500000000,0.228642500000000,nan,nan,nan,0.204442500000000,nan,nan,0.232795000000000
103,1,0.211620000000000,0.206670000000000,0.209117500000000,0.222592500000000,0.214727500000000,0.210987500000000,0.208897500000000,0.223967500000000,nan,0.235022500000000,0.205075000000000,nan,0.164210000000000,0.180325000000000,0.184367500000000,0.192810000000000,0.195560000000000,0.183130000000000,0.179555000000000,0.196330000000000,0.228395000000000,nan,0.229907500000000,0.186622500000000,0.198392500000000,nan,0.239505000000000,nan
104,1,0.197870000000000,0.197265000000000,0.205515000000000,0.226882500000000,0.210822500000000,0.197567500000000,0.206065000000000,0.210492500000000,nan,0.228477500000000,0.208842500000000,nan,0.147105000000000,0.212335000000000,0.225755000000000,0.229605000000000,0.241292500000000,0.231035000000000,0.227240000000000,0.219210000000000,0.241265000000000,nan,0.244262500000000,0.216240000000000,0.217202500000000,nan,0.253722500000000,nan
105,1,0.211372500000000,0.196467500000000,0.208897500000000,0.222125000000000,0.210025000000000,nan,0.211757500000000,nan,nan,0.247342500000000,0.200895000000000,0.204992500000000,0.195230000000000,0.204552500000000,0.202572500000000,0.226497500000000,0.203040000000000,0.196385000000000,0.245527500000000,0.241897500000000,0.222207500000000,nan,0.282872500000000,0.227130000000000,0.266867500000000,nan,0.309905000000000,0.278967500000000
106,1,0.201390000000000,0.194047500000000,0.201720000000000,0.210052500000000,0.210740000000000,nan,0.209502500000000,nan,nan,0.234610000000000,0.208430000000000,0.204965000000000,0.174632500000000,0.222702500000000,0.214370000000000,0.236397500000000,0.128487500000000,0.105085000000000,0.127415000000000,0.118065000000000,0.247727500000000,nan,0.181370000000000,0.157500000000000,0.198805000000000,nan,0.226607500000000,0.219677500000000
107,1,0.187750000000000,0.187722500000000,0.201500000000000,0.189042500000000,0.182305000000000,0.183652500000000,0.196907500000000,0.205817500000000,0.199300000000000,0.304020000000000,0.194047500000000,nan,0.184780000000000,0.187117500000000,0.191930000000000,0.208787500000000,0.212142500000000,0.181810000000000,0.188987500000000,0.233785000000000,0.210657500000000,nan,0.222510000000000,0.198227500000000,nan,nan,0.253832500000000,nan
108,1,0.229000000000000,0.216542500000000,0.225095000000000,0.226882500000000,0.236260000000000,0.217615000000000,0.222015000000000,0.227982500000000,0.209447500000000,0.245555000000000,0.212280000000000,0.166190000000000,0.171085000000000,0.219595000000000,0.188162500000000,0.193057500000000,0.212252500000000,0.183157500000000,0.184202500000000,nan,0.209722500000000,nan,0.208925000000000,nan,0.198282500000000,nan,0.225425000000000,0.206092500000000
